2890000  338
2900000  424
2910000  454
2920000  444
2930000  441
2940000  470
2950000  827
2960000  797
2970000  273
2980000  393
2990000  553
3000000  283
3010000  414
3020000  389
3030000  363
3040000  377
3050000  361
3060000  382
3070000  384
3080000  404
3090000  486
3100000  308
3110000  418
3120000  412
3130000  300
3140000  505
3150000  420
3160000  430
3170000  395
3180000  954
3190000  341
3200000  373
3210000  465
3220000  543
3230000  455
3240000  498
3250000  377
3260000  590
3270000  569
3280000  504
3290000  404
3300000  332
3310000  463
3320000  458
3330000  353
3340000  401
3350000  439
3360000  624
3370000  481
3380000  417
3390000  404
3400000  510
3410000  484
3420000  431
3430000  446
3440000  429
3450000  421
3460000  480
3470000  951
3480000  392
3490000  479
3500000  459
3510000  540
3520000  334
3530000  488
3540000  434
3550000  473
3560000  418
3570000  456
3580000  490
3590000  543
3600000  502
3610000  448
3620000  352
3630000  512
3640000  370
3650000  1002
3660000  362
3670000  416
3680000  472
3690000  409
3700000  646
3710000  332
3720000  842
3730000  457
3740000  458
3750000  505
3760000  616
3770000  507
3780000  475
3790000  529
3800000  385
3810000  566
3820000  384
3830000  452
3840000  573
3850000  419
3860000  441
3870000  437
3880000  553
3890000  426
3900000  287
3910000  269
3920000  280
3930000  380
3940000  326
3950000  263
3960000  394
3970000  242
3980000  287
3990000  361
4000000  419
4010000  422
4020000  408
4030000  459
4040000  361
4050000  299
4060000  304
4070000  299
4080000  306
4090000  268
4100000  310
4110000  313
4120000  297
4130000  1022
4140000  336
4150000  382
4160000  332
4170000  355
4180000  323
4190000  292
4200000  282
4210000  453
4220000  413
4230000  399
4240000  341
4250000  387
4260000  454
4270000  431
4280000  364
4290000  345
4300000  368
4310000  336
4320000  376
4330000  390
4340000  409
4350000  435
4360000  498
4370000  381
4380000  368
4390000  394
4400000  400
4410000  387
4420000  733
4430000  440
4440000  389
4450000  324
4460000  472
4470000  422
4480000  388
4490000  1235
4500000  401
4510000  403
4520000  400
4530000  376
4540000  440
4550000  459
4560000  315
4570000  433
4580000  456
4590000  417
4600000  433
4610000  507
4620000  352
4630000  494
4640000  500
4650000  300
4660000  440
4670000  378
4680000  332
4690000  302
4700000  311
4710000  317
4720000  410
4730000  396
4740000  302
4750000  503
4760000  358
4770000  249
4780000  316
4790000  404
4800000  303
4810000  424
4820000  846
4830000  416
4840000  286
4850000  441
4860000  319
4870000  383
4880000  280
4890000  524
4900000  392
4910000  305
4920000  384
4930000  1090
4940000  927
4950000  409
4960000  434
4970000  447
4980000  383
4990000  394
5000000  393
5010000  435
5020000  479
5030000  384
5040000  351
5050000  538
5060000  448
5070000  407
5080000  493
5090000  508
5100000  381
5110000  378
5120000  1062
5130000  506
5140000  497
5150000  300
5160000  439
5170000  313
5180000  380
5190000  283
5200000  409
5210000  405
5220000  792
5230000  386
5240000  359
5250000  408
5260000  330
5270000  363
5280000  491
5290000  294
5300000  605
5310000  356
5320000  448
5330000  332
5340000  565
5350000  400
5360000  292
5370000  328
5380000  528
5390000  436
5400000  435
5410000  417
5420000  444
5430000  411
5440000  328
5450000  418
5460000  408
5470000  469
5480000  896
5490000  462
5500000  488
5510000  433
5520000  397
5530000  443
5540000  438
5550000  303
5560000  393
5570000  459
5580000  444
5590000  333
5600000  589
5610000  503
5620000  279
5630000  363
5640000  390
5650000  481
5660000  358
5670000  621
5680000  453
5690000  357
5700000  493
5710000  428
5720000  433
5730000  851
5740000  425
5750000  405
5760000  310
5770000  319
5780000  337
5790000  311
5800000  393
5810000  388
5820000  597
5830000  473
5840000  524
5850000  469
5860000  380
5870000  502
5880000  347
5890000  376
5900000  1077
5910000  336
5920000  512
5930000  555
5940000  512
5950000  803
5960000  668
5970000  741
5980000  492
5990000  489
6000000  266
6010000  294
6020000  279
6030000  559
6040000  280
6050000  284
6060000  266
6070000  619
6080000  262
6090000  311
6100000  467
6110000  618
6120000  443
6130000  387
6140000  298
6150000  639
6160000  268
6170000  284
6180000  298
6190000  723
6200000  303
6210000  737
6220000  475
6230000  350
6240000  363
6250000  868
6260000  478
6270000  352
6280000  335
6290000  647
6300000  277
6310000  282
6320000  371
6330000  281
6340000  348
6350000  312
6360000  276
6370000  824
6380000  330
6390000  438
6400000  286
6410000  373
6420000  294
6430000  270
6440000  811
6450000  269
6460000  259
6470000  716
6480000  284
6490000  1198
6500000  474
6510000  323
6520000  262
6530000  293
6540000  278
6550000  244
6560000  302
6570000  365
6580000  297
6590000  290
6600000  1080
6610000  402
6620000  288
6630000  641
6640000  304
6650000  287
6660000  387
6670000  273
6680000  280
6690000  258
6700000  319
6710000  488
6720000  1279
6730000  376
6740000  961
6750000  301
6760000  397
6770000  270
6780000  281
6790000  274
6800000  288
6810000  302
6820000  356
6830000  666
6840000  661
6850000  752
6860000  274
6870000  652
6880000  289
6890000  719
6900000  336
6910000  510
6920000  366
6930000  601
6940000  477
6950000  414
6960000  481
6970000  264
6980000  401
6990000  287
7000000  1014
7010000  489
7020000  561
7030000  292
7040000  305
7050000  369
7060000  274
7070000  286
7080000  284
7090000  256
7100000  289
7110000  285
7120000  289
7130000  291
7140000  298
7150000  272
7160000  263
7170000  273
7180000  322
7190000  312
7200000  288
7210000  265
7220000  312
7230000  281
7240000  297
7250000  265
7260000  283
7270000  487
7280000  287
7290000  330
7300000  266
7310000  307
7320000  262
7330000  308
7340000  403
7350000  384
7360000  274
7370000  351
7380000  273
7390000  350
7400000  284
7410000  288
7420000  362
7430000  1036
7440000  269
7450000  299
7460000  258
7470000  360
7480000  284
7490000  390
7500000  412
7510000  410
7520000  485
7530000  336
7540000  461
7550000  412
7560000  413
7570000  555
7580000  376
7590000  429
7600000  384
7610000  392
7620000  399
7630000  483
7640000  420
7650000  443
7660000  299
7670000  424
7680000  381
7690000  569
7700000  280
7710000  331
7720000  305
7730000  336
7740000  383
7750000  432
7760000  474
7770000  385
7780000  488
7790000  458
7800000  337
7810000  468
7820000  403
7830000  390
7840000  832
7850000  327
7860000  287
7870000  433
7880000  503
7890000  357
7900000  336
7910000  411
7920000  298
7930000  366
7940000  315
7950000  318
7960000  402
7970000  420
7980000  302
7990000  294
8000000  304
8010000  393
8020000  450
8030000  460
8040000  753
8050000  337
8060000  377
8070000  408
8080000  390
8090000  466
8100000  430
8110000  423
8120000  319
8130000  339
8140000  308
8150000  403
8160000  441
8170000  398
8180000  420
8190000  648
8200000  360
8210000  366
8220000  347
8230000  406
8240000  406
8250000  277
8260000  954
8270000  256
8280000  357
8290000  272
8300000  344
8310000  332
8320000  385
8330000  426
8340000  301
8350000  361
8360000  343
8370000  374
8380000  321
8390000  397
8400000  421
8410000  513
8420000  419
8430000  309
8440000  412
8450000  412
8460000  477
8470000  465
8480000  476
8490000  445
8500000  375
8510000  397
8520000  671
8530000  486
8540000  592
8550000  287
8560000  497
8570000  388
8580000  397
8590000  610
8600000  432
8610000  380
8620000  413
8630000  532
8640000  445
8650000  349
8660000  333
8670000  372
8680000  401
8690000  466
8700000  362
8710000  450
8720000  373
8730000  461
8740000  1036
8750000  390
8760000  383
8770000  277
8780000  426
8790000  410
8800000  261
8810000  411
8820000  326
8830000  419
8840000  861
8850000  378
8860000  372
8870000  431
8880000  368
8890000  385
8900000  411
8910000  406
8920000  414
8930000  444
8940000  370
8950000  398
8960000  363
8970000  364
8980000  547
8990000  464
9000000  384
9010000  413
9020000  345
9030000  499
9040000  557
9050000  451
9060000  441
9070000  351
9080000  399
9090000  418
9100000  376
9110000  312
9120000  342
9130000  357
9140000  400
9150000  530
9160000  474
9170000  398
9180000  13374
9190000  485
9200000  445
9210000  591
9220000  450
9230000  495
9240000  521
9250000  395
9260000  387
9270000  365
9280000  327
9290000  430
9300000  433
9310000  442
9320000  512
9330000  455
9340000  403
9350000  450
9360000  399
9370000  421
9380000  505
9390000  388
9400000  399
9410000  371
9420000  524
9430000  474
9440000  448
9450000  392
9460000  441
9470000  415
9480000  395
9490000  428
9500000  339
9510000  449
9520000  399
9530000  462
9540000  344
9550000  788
9560000  366
9570000  523
9580000  398
9590000  402
9600000  372
9610000  463
9620000  554
9630000  463
9640000  755
9650000  540
9660000  356
9670000  388
9680000  472
9690000  467
9700000  509
9710000  510
9720000  517
9730000  594
9740000  515
9750000  568
9760000  438
9770000  417
9780000  355
9790000  406
9800000  436
9810000  397
9820000  429
9830000  498
9840000  694
9850000  804
9860000  472
9870000  648
9880000  592
9890000  464
9900000  490
9910000  620
9920000  561
9930000  1105
9940000  419
9950000  575
9960000  401
9970000  364
9980000  424
9990000  454
